code,name,type,manager,company
003686,国泰丰益灵活配置混合A,混合型,樊利安,国泰基金
003687,国泰丰益灵活配置混合C,混合型,樊利安,国泰基金
003689,国泰鸿益灵活配置混合A,混合型,樊利安,国泰基金
003690,国泰鸿益灵活配置混合C,混合型,樊利安,国泰基金
003691,农银金泰一年定开债,定开债券,史向明,农银汇理基金
003692,大成景尚灵活配置混合A,混合型,王磊,大成基金
003693,大成景尚灵活配置混合C,混合型,王磊,大成基金
003694,国泰景益灵活配置混合A,混合型,樊利安,国泰基金
003695,国泰景益灵活配置混合C,混合型,樊利安,国泰基金
003696,国泰润鑫纯债债券,债券型,韩哲昊,国泰基金
003697,华夏睿磐泰盛定开混合,混合型,张弘弢,华夏基金
003698,华夏新锦祥混合A,混合型,祝灿,华夏基金
003699,华夏新锦祥混合C,混合型,祝灿,华夏基金
003700,民生加银鑫智纯债债券A,债券型,李慧鹏,民生加银基金
003701,民生加银鑫智纯债债券C,债券型,李慧鹏,民生加银基金
003702,平安中证沪港深高股息,股票指数,施旭,平安大华基金
003703,博时富鑫纯债,债券型,王申,博时基金
003704,光大保德信事件驱动混合,混合型,赵大年,光大保德信基金
003705,工银恒泰纯债债券,债券型,李敏,工银瑞信基金
003706,民生加银鑫兴纯债债券A,债券型,李慧鹏,民生加银基金
003707,民生加银鑫兴纯债债券C,债券型,李慧鹏,民生加银基金
003708,博时民丰纯债A,债券型,王申,博时基金
003709,博时民丰纯债C,债券型,王申,博时基金
003710,国投瑞银和顺债券,债券型,徐栋,国投瑞银基金
003711,泰达宏利京元宝货币A,货币型,丁宇佳,泰达宏利基金
003712,泰达宏利京元宝货币B,货币型,丁宇佳,泰达宏利基金
003713,英大睿盛A,混合型,袁忠伟,英大基金
003714,英大睿盛C,混合型,袁忠伟,英大基金
003715,宝盈消费主题混合,混合型,段鹏程,宝盈基金
003716,平安大华惠益纯债,债券型,申俊华,平安大华基金
003717,中银量化精选混合,混合型,赵志华,中银基金
003718,易方达标普500指数美元汇,QDII-指数,林伟斌,易方达基金
003719,易方达标普医疗保健美元汇,QDII-指数,林伟斌,易方达基金
003720,易标普生物科技美元汇,QDII-指数,林伟斌,易方达基金
003721,易标普信息科技美元汇,QDII-指数,林伟斌,易方达基金
003722,易方达纳斯达克100美元汇,QDII-指数,林伟斌,易方达基金
003723,华润元大双鑫债券C,债券型,张俊杰,华润元大基金
003726,融通通颐定开债券A,定开债券,余志勇,融通基金
003727,融通通颐定开债券C,定开债券,余志勇,融通基金
003728,融通通宸债券,债券型,黄浩荣,融通基金
003730,博时富华纯债债券,债券型,杨永光,博时基金
003731,长安泓泽纯债债券A,债券型,乔哲,长安基金
003732,长安泓泽纯债债券C,债券型,乔哲,长安基金
003733,金鹰添裕纯债债券,债券型,黄艳芳,金鹰基金
003734,万家瑞盈灵活配置混合A,混合型,高翰昆,万家基金
003735,万家瑞盈灵活配置混合C,混合型,高翰昆,万家基金
003736,新华华荣灵活配置混合,混合型,张永超,新华基金
003738,新华华瑞灵活配置混合,混合型,张永超,新华基金
003739,新华鑫弘灵活配置混合,混合型,张永超,新华基金
003741,鹏华丰盈债券,债券型,刘太阳,鹏华基金
003742,汇安嘉汇纯债债券,债券型,仇秉则,汇安基金
003743,广发汇平一年定开债A,定开债券,代宇,广发基金
003744,广发汇平一年定开债C,定开债券,代宇,广发基金
003745,广发多元新兴股票,股票型,吴兴武,广发基金
003746,广发汇瑞一年定开债券,定开债券,代宇,广发基金
003747,万家鑫享纯债A,债券型,柳发超,万家基金
003748,万家鑫享纯债C,债券型,柳发超,万家基金
003749,创金合信鑫收益混合A,混合型,李晗,创金合信基金
003750,创金合信鑫收益混合C,混合型,李晗,创金合信基金
003751,万家瑞隆灵活配置混合,混合型,高翰昆,万家基金
003752,工银如意货币A,货币型,王朔,工银瑞信基金
003753,工银如意货币B,货币型,王朔,工银瑞信基金
003754,国泰普益混合A,混合型,樊利安,国泰基金
003755,国泰普益混合C,混合型,樊利安,国泰基金
003756,国泰嘉益灵活配置混合A,混合型,樊利安,国泰基金
003757,国泰嘉益灵活配置混合C,混合型,樊利安,国泰基金
003758,国泰稳益定开灵活配置混合A,混合型,樊利安,国泰基金
003759,国泰稳益定开灵活配置混合C,混合型,樊利安,国泰基金
003760,国泰宁益定期开放灵活配置混合A,混合型,樊利安,国泰基金
003761,国泰宁益定期开放灵活配置混合C,混合型,樊利安,国泰基金
003762,国开开泰灵活配置混合A,混合型,洪宴,国开泰富基金
003763,国开开泰灵活配置混合C,混合型,洪宴,国开泰富基金
003765,广发创业板ETF联接A,联接基金,刘杰,广发基金
003766,广发创业板ETF联接C,联接基金,刘杰,广发基金
003767,泰达宏利纯利债券A,债券型,丁宇佳,泰达宏利基金
003768,泰达宏利纯利债券C,债券型,丁宇佳,泰达宏利基金
003769,中银品质生活混合,混合型,王帅,中银基金
003770,中银丰庆定期开放债券,定开债券,吴旅忠,中银基金
003772,国联安鑫盛混合A,混合型,侯慧娣,国联安基金
003773,国联安鑫盛混合C,混合型,侯慧娣,国联安基金
003776,南方宣利定开债A,定开债券,陶铄,南方基金
003777,南方宣利定开债C,定开债券,陶铄,南方基金
003778,上投安瑞回报A,混合型,聂曙光,上投摩根基金
003779,上投安瑞回报C,混合型,聂曙光,上投摩根基金
003780,鹏华兴悦定期开放混合,混合型,刘方正,鹏华基金
003781,鹏华兴裕定期开放混合,混合型,刘方正,鹏华基金
003782,招商稳阳定开混合A,混合型,滕越,招商基金
003783,招商稳阳定开混合C,混合型,滕越,招商基金
003784,招商稳泰定开混合,混合型,康晶,招商基金
003787,方正富邦惠利纯债A,债券型,徐超,方正富邦基金
003788,方正富邦惠利纯债C,债券型,徐超,方正富邦基金
003789,工银丰益一年定开债券,定开债券,谷衡,工银瑞信基金
003792,民生加银现金宝货币C,货币型,杨林耘,民生加银基金
003793,泰达宏利溢利债券A,债券型,庞宝臣,泰达宏利基金
003794,泰达宏利溢利债券C,债券型,庞宝臣,泰达宏利基金
003795,方正富邦睿利纯债A,债券型,徐超,方正富邦基金
003796,方正富邦睿利纯债C,债券型,徐超,方正富邦基金
003797,华安新瑞利混合A,混合型,石雨欣,华安基金
003798,华安新瑞利混合C,混合型,石雨欣,华安基金
003799,华安新泰利灵活配置混合A,混合型,朱才敏,华安基金
003800,华安新泰利灵活配置混合C,混合型,朱才敏,华安基金
003801,华安新安平混合A,混合型,石雨欣,华安基金
003802,华安新安平混合C,混合型,石雨欣,华安基金
003803,华安新丰利灵活配置混合A,混合型,孙丽娜,华安基金
003804,华安新丰利灵活配置混合C,混合型,孙丽娜,华安基金
003805,华安新恒利混合A,混合型,石雨欣,华安基金
003806,华安新恒利混合C,混合型,石雨欣,华安基金
003807,南方荣优鑫年享定开混合A,混合型,李璇,南方基金
003808,南方荣优鑫年享定开混合C,混合型,李璇,南方基金
003809,招商招顺纯债A,债券型,许强,招商基金
003810,招商招顺纯债C,债券型,许强,招商基金
003811,中金金利A,债券型,石玉,中金基金
003812,中金金利C,债券型,石玉,中金基金
003813,泰康金泰3月定开混合,混合型,蒋利娟,泰康资产
003814,银华上证10年期国债A,债券指数,葛鹤军,银华基金
003815,银华上证10年期国债C,债券指数,葛鹤军,银华基金
003816,银华日利B,货币型,洪利平,银华基金
003817,银华上证5年期国债指数A,债券指数,葛鹤军,银华基金
003818,银华上证5年期国债指数C,债券指数,葛鹤军,银华基金
003819,广发景华纯债,债券型,谢军,广发基金
003820,华夏新锦鸿混合A,混合型,何家琪,华夏基金
003821,华夏新锦鸿混合C,混合型,何家琪,华夏基金
003824,天弘信利债券A,债券型,姜晓丽,天弘基金
003825,天弘信利债券C,债券型,姜晓丽,天弘基金
003826,华夏鼎汇债券A,债券型,宋洋,华夏基金
003827,华夏鼎汇债券C,债券型,宋洋,华夏基金
003828,鹏华兴惠定期开放混合,混合型,李韵怡,鹏华基金
003830,建信鑫悦回报灵活配置混合,混合型,牛兴华,建信基金
003831,建信鑫瑞回报灵活配置混合,混合型,牛兴华,建信基金
003832,中银丰润定期开放债券,定开债券,易芳菲,中银基金
003833,金鹰添富纯债债券,债券型,黄艳芳,金鹰基金
003834,华夏能源革新股票,股票型,郑泽鸿,华夏基金
003835,鹏华沪深港新兴成长混合,混合型,胡东健,鹏华基金
003836,新沃鑫禧债券,债券型,俞瓅,新沃基金
003837,东方臻享纯债债券A,债券型,黄诺楠,东方基金
003838,东方臻享纯债债券C,债券型,黄诺楠,东方基金
003839,易方达瑞通灵活配置混合A,混合型,张清华,易方达基金
003840,易方达瑞通灵活配置混合C,混合型,张清华,易方达基金
003841,大成惠裕定开纯债债券,定开债券,赵世宏,大成基金
003842,中邮景泰灵活配置混合A,混合型,吴昊,中邮基金
003843,中邮景泰灵活配置混合C,混合型,吴昊,中邮基金
003844,建信睿源纯债债券,债券型,刘思,建信基金
003845,汇安丰恒灵活配置混合A,混合型,仇秉则,汇安基金
003846,汇安丰恒灵活配置混合C,混合型,仇秉则,汇安基金
003847,华安鼎丰债券,债券型,李邦长,华安基金
003848,中银广利灵活配置混合A,混合型,苗婷,中银基金
003849,中银广利灵活配置混合C,混合型,苗婷,中银基金
003850,中银锦利灵活配置混合A,混合型,杨成,中银基金
003851,中银锦利灵活配置混合C,混合型,杨成,中银基金
003852,金鹰添享纯债债券,债券型,刘丽娟,金鹰基金
003853,金鹰添惠纯债债券,债券型,刘丽娟,金鹰基金
003854,汇安丰华混合A,混合型,仇秉则,汇安基金
003855,汇安丰华混合C,混合型,仇秉则,汇安基金
003856,国都聚鑫定期开放混合,混合型,张崴,国都证券
003857,前海开源周期优选混合A,混合型,谢屹,前海开源基金
003858,前海开源周期优选混合C,混合型,谢屹,前海开源基金
003859,招商招旭纯债A,债券型,许强,招商基金
003860,招商招旭纯债C,债券型,许强,招商基金
003861,招商兴福混合A,混合型,张韵,招商基金
003862,招商兴福混合C,混合型,张韵,招商基金
003863,招商招祥纯债A,债券型,许强,招商基金
003864,招商招祥纯债C,债券型,许强,招商基金
003865,创金合信量化多因子股票C,股票型,庞世恩,创金合信基金
003866,博时富诚纯债债券,债券型,邓欣雨,博时基金
003867,招商招景纯债A,债券型,许强,招商基金
003868,招商招景纯债C,债券型,许强,招商基金
003869,长信稳势纯债,债券型,张文琍,长信基金
003871,华泰柏瑞天添宝货币B,货币型,郑青,华泰柏瑞基金
003874,浙商日添金货币A,货币型,周锦程,浙商基金
003875,浙商日添金货币B,货币型,周锦程,浙商基金
003876,华宝沪深300增强,股票指数,徐林明,华宝基金
003877,富国久利稳健配置混合A,混合型,陈连权,富国基金
003878,富国久利稳健配置混合C,混合型,陈连权,富国基金
003879,嘉实6个月理财债券A,理财型,万晓西,嘉实基金
003880,嘉实定期宝6个月理财债券A,理财型,张文玥,嘉实基金
003881,嘉实定期宝6个月理财债券B,理财型,张文玥,嘉实基金
003882,易方达瑞弘混合A,混合型,张清华,易方达基金
003883,易方达瑞弘混合C,混合型,张清华,易方达基金
003884,汇安丰泰灵活配置混合A,混合型,仇秉则,汇安基金
003885,汇安丰泰灵活配置混合C,混合型,仇秉则,汇安基金
003886,汇安丰利混合A,混合型,仇秉则,汇安基金
003887,汇安丰利混合C,混合型,仇秉则,汇安基金
003888,汇安嘉源纯债债券,债券型,仇秉则,汇安基金
003889,汇安丰泽混合A,混合型,仇秉则,汇安基金
003890,汇安丰泽混合C,混合型,仇秉则,汇安基金
003891,汇安嘉裕纯债债券,债券型,仇秉则,汇安基金
003892,鹏华普泰债券,债券型,刘太阳,鹏华基金
003895,安信新视野灵活配置混合A,混合型,杨凯玮,安信基金
003896,安信新视野灵活配置混合C,混合型,杨凯玮,安信基金
003897,金元顺安桉泰债券,债券型,闵杭,金元顺安基金
003898,永赢丰益债券,债券型,祁洁萍,永赢基金
003899,国泰民惠收益定开债,定开债券,吴晨,国泰基金
003900,交银瑞鑫定开混合,混合型,李娜,交银施罗德基金
003901,交银瑞景定开混合,混合型,李娜,交银施罗德基金
003902,德邦锐璟债券A,债券型,孔飞,德邦基金
003903,德邦锐璟债券C,债券型,孔飞,德邦基金
003906,华夏新锦图混合A,混合型,宋洋,华夏基金
003907,华夏新锦图混合C,混合型,宋洋,华夏基金
003908,万家家泰债券A,债券型,高翰昆,万家基金
003909,万家家泰债券C,债券型,高翰昆,万家基金
003910,万家家盛债券A,债券型,高翰昆,万家基金
003911,万家家盛债券C,债券型,高翰昆,万家基金
003912,泰达宏利启富混合A,混合型,庞宝臣,泰达宏利基金
003913,泰达宏利启富混合C,混合型,庞宝臣,泰达宏利基金
003914,泰达宏利启迪灵活配置混合A,混合型,庞宝臣,泰达宏利基金
003915,泰达宏利启迪灵活配置混合C,混合型,庞宝臣,泰达宏利基金
003916,泰达宏利启泽灵活配置混合A,混合型,丁宇佳,泰达宏利基金
003917,泰达宏利启泽灵活配置混合C,混合型,丁宇佳,泰达宏利基金
003918,泰达宏利启明灵活配置混合A,混合型,庞宝臣,泰达宏利基金
003919,泰达宏利启明灵活配置混合C,混合型,庞宝臣,泰达宏利基金
003922,长盛盛康灵活配置混合A,混合型,杨衡,长盛基金
003923,长盛盛康灵活配置混合C,混合型,杨衡,长盛基金
003924,长盛盛泰灵活配置混合A,混合型,杨衡,长盛基金
003925,长盛盛泰灵活配置混合C,混合型,李琪,长盛基金
003926,中融恒信纯债A,债券型,李倩,中融基金
003927,中融恒信纯债C,债券型,李倩,中融基金
003928,前海联合永兴纯债,债券型,张雅洁,前海联合
003929,中银证券安进债券A,债券型,吴亮谷,中银国际证券
003930,中银证券安进债券C,债券型,吴亮谷,中银国际证券
003931,工银丰实三年定开债券,定开债券,谷衡,工银瑞信基金
003932,银华中证5年期地方政府债指,债券指数,葛鹤军,银华基金
003933,银华中证5年期地方政府债指,债券指数,葛鹤军,银华基金
003934,银华10年地方政府债A,债券指数,葛鹤军,银华基金
003935,银华10年地方政府债C,债券指数,葛鹤军,银华基金
003936,南方和利A,定开债券,李璇,南方基金
003937,南方和利C,定开债券,李璇,南方基金
003938,南方荣尊定开混合A,混合型,李璇,南方基金
003939,南方荣尊定开混合C,混合型,李璇,南方基金
003940,银华盛世精选灵活配置混合发,混合型,李晓星,银华基金
003941,国泰鑫益灵活配置混合A,混合型,樊利安,国泰基金
003942,国泰鑫益灵活配置混合C,混合型,樊利安,国泰基金
003943,国泰泽益灵活配置混合A,混合型,樊利安,国泰基金
003944,国泰泽益灵活配置混合C,混合型,樊利安,国泰基金
003945,国泰众益灵活配置混合A,混合型,樊利安,国泰基金
003946,国泰众益灵活配置混合C,混合型,樊利安,国泰基金
003949,兴全稳泰债券,债券型,翟秀华,兴全基金
003950,博时鑫润混合A,混合型,王申,博时基金
003951,博时鑫润混合C,混合型,王申,博时基金
003952,兴业18个月定开债A,定开债券,腊博,兴业基金
003953,兴业18个月定开债C,定开债券,腊博,兴业基金
003954,华泰柏瑞价值精选30混合,混合型,杨景涵,华泰柏瑞基金
003955,国泰民丰回报定开混合,混合型,程洲,国泰基金
003956,南方教育股票,股票型,张原,南方基金
003957,安信新起点混合A,混合型,袁玮,安信基金
003958,安信新起点混合C,混合型,袁玮,安信基金
003959,平安大华量化混合A,混合型,刘俊廷,平安大华基金
003960,平安大华量化混合C,混合型,刘俊廷,平安大华基金
003961,易方达瑞程灵活配置混合A,混合型,张清华,易方达基金
003962,易方达瑞程灵活配置混合C,混合型,张清华,易方达基金
003963,博时慧选纯债债券,债券型,邓欣雨,博时基金
003964,华夏新锦略混合A,混合型,毛颖,华夏基金
003965,华夏新锦略混合C,混合型,毛颖,华夏基金
003966,中银润利混合A,混合型,涂海强,中银基金
003967,中银润利混合C,混合型,涂海强,中银基金
003968,交银天益宝货币A,货币型,连端清,交银施罗德基金
003969,交银天益宝货币E,货币型,连端清,交银施罗德基金
003970,华泰柏瑞兴利混合A,混合型,杨景涵,华泰柏瑞基金
003971,华泰柏瑞兴利混合C,混合型,杨景涵,华泰柏瑞基金
003972,国富美元债定开债人民币,QDII,徐成,国海富兰克林基金
003973,国富美元债定开债美元现汇,QDII,徐成,国海富兰克林基金
003974,中信建投睿泰灵活配置混合A,混合型,周户,中信建投基金
003975,中信建投睿泰灵活配置混合C,混合型,周户,中信建投基金
003976,中信建投稳惠债券A,债券型,黄海浩,中信建投基金
003977,中信建投稳惠债券C,债券型,黄海浩,中信建投基金
003978,中信建投稳祥A,债券型,黄海浩,中信建投基金
003979,中信建投稳祥C,债券型,黄海浩,中信建投基金
003980,中银证券瑞益混合A,混合型,罗众球,中银国际证券
003981,中银证券瑞益混合C,混合型,罗众球,中银国际证券
003982,国投瑞银顺益纯债债券,债券型,宋璐,国投瑞银基金
003983,鹏华丰惠债券,债券型,刘太阳,鹏华基金
003984,嘉实新能源新材料股票A,股票型,姚志鹏,嘉实基金
003985,嘉实新能源新材料股票C,股票型,姚志鹏,嘉实基金
003986,申万菱信中证500指数优选增强,股票指数,袁英杰,申万菱信基金
003987,银华中债10年期金融债指数A,债券指数,葛鹤军,银华基金
003988,银华中债10年期金融债指数,债券指数,葛鹤军,银华基金
003989,银华中债5年期金融债指数A,债券指数,葛鹤军,银华基金
003990,银华中债5年期金融债指数C,债券指数,葛鹤军,银华基金
003991,富国富利稳健配置混合A,混合型,陈连权,富国基金
003992,富国富利稳健配置混合C,混合型,陈连权,富国基金
003993,前海开源沪港深核心驱动混合,混合型,丁骏,前海开源基金
003994,华富货币B,货币型,尹培俊,华富基金
003995,银华中债AAA信用债指数A,债券指数,葛鹤军,银华基金
003996,银华中债AAA信用债指数C,债券指数,葛鹤军,银华基金
003997,泓德添利货币A,货币型,李倩,泓德基金
003998,泓德添利货币B,货币型,李倩,泓德基金
003999,富荣富祥纯债,债券型,吕晓蓉,富荣基金
004000,泰达睿选稳健混合,混合型,刘欣,泰达宏利基金
004001,泰达宏利恒利债券A,债券型,丁宇佳,泰达宏利基金
004002,泰达宏利恒利债券C,债券型,丁宇佳,泰达宏利基金
004003,泰达宏利启惠灵活配置混合A,混合型,丁宇佳,泰达宏利基金
004004,泰达宏利启惠灵活配置混合C,混合型,丁宇佳,泰达宏利基金
004005,东方民丰回报赢安混合A,混合型,王然,东方基金
004006,东方民丰回报赢安混合C,混合型,王然,东方基金
004007,申万菱信安泰添利纯债一年定,定开债券,丁杰科,申万菱信基金
004008,中融鑫思路混合A,混合型,沈潼,中融基金
004009,中融鑫思路混合C,混合型,沈潼,中融基金
004010,华泰柏瑞鼎利灵活配置混合A,混合型,杨景涵,华泰柏瑞基金
004011,华泰柏瑞鼎利灵活配置混合C,混合型,杨景涵,华泰柏瑞基金
004012,华泰柏瑞裕利混合A,混合型,杨景涵,华泰柏瑞基金
004013,华泰柏瑞裕利混合C,混合型,杨景涵,华泰柏瑞基金
004014,华泰柏瑞锦利混合A,混合型,杨景涵,华泰柏瑞基金
004015,华泰柏瑞锦利混合C,混合型,杨景涵,华泰柏瑞基金
004018,招商兴华灵活配置混合A,混合型,张韵,招商基金
004019,招商兴华灵活配置混合C,混合型,张韵,招商基金
004020,广发景祥纯债,债券型,谢军,广发基金
004021,广发汇富一年定期债券A,定开债券,代宇,广发基金
004022,广发汇富一年定期债券C,定开债券,代宇,广发基金
004023,广发量化稳健混合,混合型,刘杰,广发基金
004024,华泰保兴尊诚一年定开债,定开债券,张挺,华泰保兴
004025,融通收益增强债券A,债券型,张一格,融通基金
004026,融通收益增强债券C,债券型,张一格,融通基金
004027,广发景源纯债A,债券型,谢军,广发基金
004028,广发景源纯债C,债券型,谢军,广发基金
004029,嘉实稳康纯债债券,债券型,王亚洲,嘉实基金
004030,嘉实丰安6个月定期债券,定开债券,王亚洲,嘉实基金
004031,鑫元添利债券,债券型,颜昕,鑫元基金
004032,工银丰淳半年定开债券,定开债券,谷衡,工银瑞信基金
004033,金鹰添荣纯债债券,债券型,刘丽娟,金鹰基金
004034,博时弘康18个月定开债A,定开债券,陈鹏扬,博时基金
004035,博时弘康18个月定开债C,定开债券,陈鹏扬,博时基金
004036,鹏华弘樽灵活配置混合A,混合型,李韵怡,鹏华基金
004037,鹏华弘樽灵活配置混合C,混合型,李韵怡,鹏华基金
004038,中银富享债券,债券型,白洁,中银基金
004039,中欧骏泰货币,货币型,黄华,中欧基金
004040,金鹰鑫富混合A,混合型,刘丽娟,金鹰基金
004041,金鹰鑫富混合C,混合型,刘丽娟,金鹰基金
004042,华夏鼎茂债券A,债券型,祝灿,华夏基金
004043,华夏鼎茂债券C,债券型,祝灿,华夏基金
004045,金鹰添润纯债债券,债券型,黄艳芳,金鹰基金
004046,华夏新锦顺混合A,混合型,魏镇江,华夏基金
004047,华夏新锦顺混合C,混合型,魏镇江,华夏基金
004048,华夏新锦汇混合A,混合型,祝灿,华夏基金
004049,华夏新锦汇混合C,混合型,祝灿,华夏基金
004050,华夏新锦升混合A,混合型,魏镇江,华夏基金
004051,华夏新锦升混合C,混合型,魏镇江,华夏基金
004052,华夏鼎智债券A,债券型,祝灿,华夏基金
004053,华夏鼎智债券C,债券型,祝灿,华夏基金
004054,华夏鼎实债券A,债券型,祝灿,华夏基金
004055,华夏鼎实债券C,债券型,祝灿,华夏基金
004056,华夏惠利货币A,货币型,曲波,华夏基金
004059,鑫元招利债券,债券型,颜昕,鑫元基金
004060,博时兴盛货币,货币型,邓欣雨,博时基金
004061,华夏鼎隆债券A,债券型,祝灿,华夏基金
004062,华夏鼎隆债券C,债券型,祝灿,华夏基金
004063,华夏恒融一年定开债,定开债券,毛颖,华夏基金
004064,交银瑞利定期开放灵活配置混,混合型,李娜,交银施罗德基金
004065,中融量化多因子混合A,混合型,赵菲,中融基金
004066,嘉实稳熙纯债债券,债券型,曲扬,嘉实基金
004067,中融鑫回报混合A,混合型,姜涛,中融基金
004068,中融鑫回报混合C,混合型,姜涛,中融基金
004069,南方中证全指证券ETF联接A,联接基金,孙伟,南方基金
004070,南方中证全指证券ETF联接,联接基金,孙伟,南方基金
004072,金元顺安金通宝货币A,货币型,闵杭,金元顺安基金
004073,金元顺安金通宝货币B,货币型,闵杭,金元顺安基金
004075,交银医药创新股票,股票型,盖婷婷,交银施罗德基金
004076,国联安锐意成长混合,混合型,王超伟,国联安基金
004077,金信民发货币A,货币型,周余,金信基金
004078,金信民发货币B,货币型,周余,金信基金
004079,万家鑫丰纯债A,债券型,苏谋东,万家基金
004080,万家鑫丰纯债C,债券型,苏谋东,万家基金
004081,国联安鑫乾混合A,混合型,薛琳,国联安基金
004082,国联安鑫乾混合C,混合型,薛琳,国联安基金
004083,国联安鑫隆混合A,混合型,薛琳,国联安基金
004084,国联安鑫隆混合C,混合型,薛琳,国联安基金
004085,工银国债(7-10年)指数,债券指数,刘琦,工银瑞信基金
004086,工银国债(7-10年)指数,债券指数,刘琦,工银瑞信基金
004087,银华添润定期开放债券,定开债券,邹维娜,银华基金
004088,申万安泰增利纯债一年定开,定开债券,丁杰科,申万菱信基金
004089,汇添富鑫瑞债券A,债券型,陆文磊,汇添富基金
004090,汇添富鑫瑞债券C,债券型,陆文磊,汇添富基金
004091,博时沪港深价值优选A,混合型,张溪冈,博时基金
004092,博时沪港深价值优选C,混合型,王俊,博时基金
004093,金元顺安桉盛债券,债券型,闵杭,金元顺安基金
004094,招商丰诚灵活混合A,混合型,康晶,招商基金
004095,招商丰诚灵活混合C,混合型,康晶,招商基金
004096,鹏华兴康定期开放混合,混合型,李君,鹏华基金
004097,农银汇理日日鑫交易型货币A,货币型,许娅,农银汇理基金
004098,前海开源港股通股息率50强,股票型,邱杰,前海开源基金
004099,前海开源沪港深景气行业精选混合,混合型,柯海东,前海开源基金
004100,鹏华安益增强混合,混合型,王宗合,鹏华基金
004101,国泰民安增益定开混合,混合型,吴晨,国泰基金
004102,信诚稳悦债券A,债券型,宋海娟,信诚基金
004103,信诚稳悦债券C,债券型,宋海娟,信诚基金
004104,信诚稳鑫A,债券型,宋海娟,信诚基金
004105,信诚稳鑫C,债券型,宋海娟,信诚基金
004106,信诚稳丰A,债券型,宋海娟,信诚基金
004107,信诚稳丰C,债券型,宋海娟,信诚基金
004108,信诚稳泰A,债券型,宋海娟,信诚基金
004109,信诚稳泰C,债券型,宋海娟,信诚基金
004110,信诚至盛A,混合型,杨旭,信诚基金
004111,信诚至盛C,混合型,杨旭,信诚基金
004112,创金合信国企活力混合,混合型,陈玉辉,创金合信基金
004113,华泰柏瑞泰利混合A,混合型,杨景涵,华泰柏瑞基金
004114,华泰柏瑞泰利混合C,混合型,杨景涵,华泰柏瑞基金
004115,嘉实新添程混合,混合型,曲扬,嘉实基金
004116,嘉实新添瑞混合,混合型,曲扬,嘉实基金
004117,大成惠祥定开纯债债券,定开债券,赵世宏,大成基金
004118,博时裕鹏纯债债券,债券型,魏桢,博时基金
004119,广发创新驱动灵活配置混合,混合型,易阳方,广发基金
004120,国富安享货币,货币型,王莉,国海富兰克林基金
004121,兴银现金添利,货币型,洪木妹,兴银基金
004122,兴银长益定开债,定开债券,陈博亮,兴银基金
004123,兴银长盈定开债,定开债券,陈博亮,兴银基金
004124,民生加银鑫升纯债,债券型,李文君,民生加银基金
004126,浦银安盛稳健增利债券A,债券型,刘大巍,浦银安盛基金
004127,鹏华丰康债券,债券型,刘太阳,鹏华基金
004128,前海联合泳隆混合,混合型,王静,前海联合
004129,国联安鑫汇混合A,混合型,薛琳,国联安基金
004130,国联安鑫汇混合C,混合型,薛琳,国联安基金
004131,国联安鑫发混合A,混合型,薛琳,国联安基金
004132,国联安鑫发混合C,混合型,薛琳,国联安基金
004133,中航航行宝货币,货币型,杜晓安,中航基金
004134,农银金安18个月定开债,定开债券,姚臻,农银汇理基金
004135,申万菱信量化成长混合,混合型,金昉毅,申万菱信基金
004136,博时民泽纯债债券,债券型,王申,博时基金
004137,博时合惠货币B,货币型,王申,博时基金
004138,上银鑫达混合,混合型,赵治烨,上银基金
004139,中邮军民融合灵活配置混合,混合型,刘田,中邮基金
004140,兴业福鑫债券,债券型,杨逸君,兴业基金
004141,兴业瑞丰6个月定开债,定开债券,杨逸君,兴业基金
004142,招商盛合灵活混合A,混合型,吴昊,招商基金
004143,招商盛合灵活混合C,混合型,吴昊,招商基金
004144,上投安丰回报A,混合型,唐瑭,上投摩根基金
004145,上投安丰回报C,混合型,唐瑭,上投摩根基金
004146,上投安泽回报混合A,混合型,施虓文,上投摩根基金
004147,上投安泽回报混合C,混合型,唐瑭,上投摩根基金
004148,圆信永丰多策略,混合型,范妍,圆信永丰基金
004149,博时鑫惠混合A,混合型,过钧,博时基金
004150,博时鑫惠混合C,混合型,过钧,博时基金
004151,先锋日添利A,货币型,王颢,先锋基金
004152,先锋日添利B,货币型,王颢,先锋基金
004153,信诚新悦回报灵活配置混合A,混合型,杨旭,信诚基金
004154,信诚新悦回报灵活配置混合B,混合型,杨旭,信诚基金
004155,信诚至泰灵活配置混合A,混合型,杨旭,信诚基金
004156,信诚至泰灵活配置混合C,混合型,杨旭,信诚基金
004157,信诚至诚灵活配置混合A,混合型,杨立春,信诚基金
004158,信诚至诚灵活配置混合B,混合型,杨立春,信诚基金
004159,中欧天启债券A,定开债券,孙甜,中欧基金
004160,中欧天启债券C,定开债券,孙甜,中欧基金
004161,国泰企业信用精选A人民币,QDII,吴向军,国泰基金
004162,国泰企业信用精选A美元现汇,QDII,吴向军,国泰基金
004163,国泰企业信用精选A美元现钞,QDII,吴晨,国泰基金
004164,国泰企业信用精选C人民币,QDII,吴晨,国泰基金
004165,北信瑞丰增强回报,混合型,于军华,北信瑞丰
004166,东方价值挖掘灵活配置混合,混合型,王然,东方基金
004167,安信活期宝货币B,货币型,杨凯玮,安信基金
004168,博时富嘉纯债债券,债券型,王申,博时基金
004169,万家现金增利货币A,货币型,苏谋东,万家基金
004170,万家现金增利货币B,货币型,苏谋东,万家基金
004171,信诚永益一年定开混合A,混合型,提云涛,信诚基金
